,iiter,emptycol,total_time,b,ObjVal,LB,x_sol,Kbar,K,Ins
248,-1,,1.2121660709381104,10,184.0,184.0,[  0   7  38 210 212 223 236 242 247 254],0,1,128
249,-1,,1.227268934249878,10,184.0,184.0,[  0   7  38 210 212 223 236 242 247 254],0,1,128
250,-1,,45.7741482257843,10,299.22265625,299.19659423828125,[  4  22  45  64  71  94  96 104 174 192],0,286,100
251,-1,,46.037338972091675,10,299.22265625,299.19659423828125,[  4  22  45  64  71  94  96 104 174 192],0,286,100
252,-1,,1328.9110741615295,10,216.05821242928505,213.90888088941577,[  1  16  75  80  95  99 112 115 130 206],0,5355,48
253,-1,,438.8317799568176,10,225.98490262031555,225.9216041862965,[  0   5  10  38  43  59  81 117 149 182],0,1378,74
254,-1,,449.2058598995209,10,225.98490262031555,225.9216041862965,[  0   5  10  38  43  59  81 117 149 182],0,1378,74
255,-1,,173.4632647037506,10,225.98614978790283,223.93919849395752,[  0   5  10  38  43  50  59 117 149 182],0,926,74
256,-1,,20.84989023208618,10,265.0,264.82421875,[  5 104 112 172 174 189 195 206 211 230],0,132,60
257,-1,,21.20877480506897,10,265.0,264.82421875,[  5 104 112 172 174 189 195 206 211 230],0,132,60
258,-1,,21.72796106338501,10,265.0,264.82421875,[  5 104 112 172 174 189 195 206 211 230],0,132,60
259,-1,,165.77817606925964,10,199.29630661010745,199.1197938919067,[  0   1   3  38  50  55  68  85 110 152],0,413,62
260,-1,,163.35049486160278,10,199.29630661010745,199.1197938919067,[  0   1   3  38  50  55  68  85 110 152],0,413,62
261,-1,,127.72960877418518,10,199.29718017578125,198.67689514160156,[  0   1   3  38  50  55  68  85 110 152],0,407,62
262,-1,,10.306365966796877,10,294.0,292.5267333984375,[  1   2   5  23  97 159 186 206 232 234],0,14,102
263,-1,,10.651150941848757,10,294.0,292.5267333984375,[  1   2   5  23  97 159 186 206 232 234],0,14,102
264,-1,,846.1103661060333,10,249.9565097526065,248.39794672254357,[  0   1  11  33  42  61  68 130 153 156],0,1653,116
265,-1,,873.8517827987671,10,249.9565097526065,248.39794672254357,[  0   1  11  33  42  61  68 130 153 156],0,1653,116
266,-1,,254.63566994667053,10,249.957270860672,247.85527300834656,[  0   1  11  33  42  61  68 130 153 156],0,1229,116
267,-1,,125.51086115837096,10,241.52817676402628,241.25673902407289,[  0   3   6  24  47 102 108 118 178 200],0,250,89
268,-1,,124.33297514915466,10,241.52817676402628,241.25673902407289,[  0   3   6  24  47 102 108 118 178 200],0,250,89
269,-1,,4.0037782192230225,10,323.0,323.0,[ 0 51 73 74 85 86 87 91 97 99],0,7,88
270,-1,,4.020500898361206,10,323.0,323.0,[ 0 51 73 74 85 86 87 91 97 99],0,7,88
271,-1,,0.4163746833801269,10,255.0,255.0,[  0   1   2   3   4   5   6  48  52 180],0,1,117
272,-1,,0.4163210391998291,10,255.0,255.0,[  0   1   2   3   4   5   6  48  52 180],0,1,117
273,-1,,839.993860244751,10,464.63649360463023,464.1349645927549,[  1   2  59  60  62  90  92 100 120 188],0,2111,103
274,-1,,809.0233027935028,10,464.63649360463023,464.1349645927549,[  1   2  59  60  62  90  92 100 120 188],0,2111,103
275,-1,,191.65519213676453,10,464.63671875,461.3336868286133,[  1   2  59  60  62  90  92 100 120 188],0,995,103
276,-1,,0.4194028377532959,10,130.0,130.0,[  0   1   2   3   4   5   6   7   8 114],0,1,63
277,-1,,0.4235939979553222,10,130.0,130.0,[  0   1   2   3   4   5   6   7   8 114],0,1,63
278,-1,,0.4253377914428711,10,130.0,130.0,[  0   1   2   3   4   5   6   7   8 114],0,1,63
